matchID,playerID,player,team
64802177947b303e4e079858,ded9240e,PJ Cummins,Delhi Daredevils
6480217d7ecd0b129615d014,0d232ffd,MA Khote,Mumbai Indians
6480217e4911d60d0933431a,ba607b88,V Kohli,Royal Challengers Bangalore
64802179b13985ad1ac7dd02,57ee1fde,YS Chahal,Royal Challengers Bangalore
648021842225c696fa57dac4,fe93fd9d,RA Jadeja,Chennai Super Kings
64802185e9438d66ba23ecc8,91a4a398,Z Khan,Delhi Daredevils
6480217b120e6149b731f22b,60500956,RV Patel,Delhi Capitals
6480218506cc4f752e394110,bb345e0b,G Gambhir,Kolkata Knight Riders
6480217b40f4f5328e9852af,46a9bea1,TU Deshpande,Chennai Super Kings
6480217c352d7760c8639c72,529eb9e0,OC McCoy,Rajasthan Royals
6480218372b3caab5463eb76,626c5379,R Sathish,Kings XI Punjab
64802183bfb87ba45dbd6a26,a4cc73aa,SV Samson,Rajasthan Royals
64802184a0e83c8efb35059e,d68e7f48,R Rampaul,Royal Challengers Bangalore
6480217e24dc6bd1c3709ffb,26e5cabf,MK Tiwary,Delhi Daredevils
6480217e31fb70c7ba86a314,3eac9d95,JDP Oram,Chennai Super Kings
6480217f41f85aa822c14518,98ae73b1,PP Chawla,Kings XI Punjab
64802184b68261d748ad381f,896d78ad,AD Mathews,Delhi Daredevils
6480217b566ea7dd7703f88b,495d42a5,R Ashwin,Rajasthan Royals
6480217d9609e7e7a2897719,2e81a32d,B Kumar,Sunrisers Hyderabad
64802185b9321bcda8746016,7a8bd078,S Gopal,Mumbai Indians
64802185bee4b05980748bca,2e8994e7,JP Duminy,Delhi Daredevils
648021772289d2ecd6028a58,740742ef,RG Sharma,Mumbai Indians
6480217acfce7470316d7621,39a2dfa8,R Tewatia,Rajasthan Royals
648021774547c473a1957626,a12e1d51,SL Malinga,Mumbai Indians
6480217bc6b8633aa8d94efe,8cf9814c,Mohammed Shami,Punjab Kings
6480217c996b9b81ed93c8f1,1c17e270,RV Uthappa,Chennai Super Kings
6480217f2254102d8fb86d03,bb345e0b,G Gambhir,Delhi Daredevils
6480217a640dea6909ce372f,df064e1a,Ravi Bishnoi,Kings XI Punjab
6480217da934269e76829792,740742ef,RG Sharma,Mumbai Indians
6480217d6f949737eff6329c,4a8a2e3b,MS Dhoni,Chennai Super Kings
6480217e4dcab252301265e8,0184dc35,R Dravid,Royal Challengers Bangalore
648021838233d0a3b39120eb,1c17e270,RV Uthappa,Kolkata Knight Riders
64802178981f81a2312a6caa,51a3c5ef,MJ McClenaghan,Mumbai Indians
64802185702fb41e134b9b77,d8b2f218,BB Sran,Sunrisers Hyderabad
6480218589fb7f499d19fb8f,7dc35884,Shakib Al Hasan,Kolkata Knight Riders
648021794dcca873c4826fec,5f547c8b,Rashid Khan,Sunrisers Hyderabad
6480217a11b804960f3d99b0,98ae73b1,PP Chawla,Mumbai Indians
64802180c2263fb248fd734d,b57f8a9a,BJ Hodge,Kochi Tuskers Kerala
6480218111a2f9841af87be2,c3d1402f,RP Singh,Mumbai Indians
6480217641da2dfb96f38b4c,db584dad,CH Gayle,Royal Challengers Bangalore
6480217a99e00350a987f0d0,73ad96ed,DJ Hooda,Punjab Kings
6480218195700ce321a8afc1,5bb5a915,M Morkel,Delhi Daredevils
6480217cd4ddc246df359d9d,fe93fd9d,RA Jadeja,Chennai Super Kings
648021822cdd2fbd2af29c91,8b5b6769,Harbhajan Singh,Mumbai Indians
648021822cdd2fbd2af29c91,4b57e452,M Vijay,Chennai Super Kings
64802182aeecac492e73ba30,1dc12ab9,SK Raina,Chennai Super Kings
6480217d5f56b49272acf7c7,b4b99816,Shubman Gill,Gujarat Titans
6480217f7c5e73133744ce16,3576e47e,S Badrinath,Chennai Super Kings
648021848c659c273a44225c,5056011d,GJ Bailey,Kings XI Punjab
648021771352af90c38009e9,508a1ea7,SE Marsh,Kings XI Punjab
64802184bc72ad584fcf672b,759ac88f,MM Sharma,Chennai Super Kings
648021798c699d37bd8052a0,7dc35884,Shakib Al Hasan,Sunrisers Hyderabad
6480217af749b241c054d31b,acdc62f5,A Nortje,Delhi Capitals
64802180fb34a11db8a44b14,bb345e0b,G Gambhir,Delhi Daredevils
64802183fe2dc8068c1eca0d,bd17b45f,STR Binny,Rajasthan Royals
6480217858aaec22041fbf5f,90de905a,K Gowtham,Rajasthan Royals
648021850f69848f34579b69,0f12f9df,NLTC Perera,Rising Pune Supergiants
648021774f80df211a754c9a,9fc0ef64,PJ Sangwan,Gujarat Lions
64802179574cc2108f6982b4,99d63244,KM Jadhav,Chennai Super Kings
6480217c8211a22e28f8f791,9d430b40,SP Narine,Kolkata Knight Riders
6480217b1ee5dc7955af9cbc,1abb78f8,SN Thakur,Chennai Super Kings
648021798c699d37bd8052a0,3355b542,F du Plessis,Chennai Super Kings
6480217c1dcdc49ef5314b48,5b7ab5a9,CV Varun,Kolkata Knight Riders
6480217e31fb70c7ba86a314,23ac69e6,RJ Quiney,Rajasthan Royals
6480217db77c10d7bab2e442,e94915e6,SM Curran,Punjab Kings
6480217efcb7b8f09eb1130f,91a4a398,Z Khan,Royal Challengers Bangalore
64802183cb35e73810591444,8ba8195d,V Sehwag,Delhi Daredevils
648021841de44489c7eb4794,81049310,J Yadav,Delhi Daredevils
6480217a074d82e0f003f8df,45a43fe2,RD Gaikwad,Chennai Super Kings
648021857d61035812a8dc9f,9d430b40,SP Narine,Kolkata Knight Riders
648021855c44675e1f9c5c29,33a364a6,R Bhatia,Rajasthan Royals
6480217a949102b8757fa0ed,b681e71e,GJ Maxwell,Royal Challengers Bangalore
64802185a387318d9973aba8,48fd7349,MEK Hussey,Chennai Super Kings
648021792af27298dbb389e4,b17e2f24,KL Rahul,Kings XI Punjab
648021825507f05948a15a3f,5d9a1a73,R Sharma,Pune Warriors
6480217d9e1170afc84d3b7a,0890552f,A Manohar,Gujarat Titans
64802176d37f7b2854eacf54,c03f1114,KD Karthik,Gujarat Lions
648021784e92c7a4334a80a7,13c35c9e,TG Southee,Royal Challengers Bangalore
6480217d280e178913003a39,b1451597,LR Shukla,Kolkata Knight Riders
64802180451ef2a74d29bb3a,c3d1402f,RP Singh,Kochi Tuskers Kerala
6480217a12ed79f22e8047df,ded9240e,PJ Cummins,Kolkata Knight Riders
6480217da5ed32e9ac45f8b6,dcce6f09,DA Warner,Delhi Capitals
6480217fbd68098babc0909d,9ff100a6,RS Gavaskar,Kolkata Knight Riders
6480217b2e116f0e7eb8d2ef,0a67aec0,Akash Deep,Royal Challengers Bangalore
6480217f8f73d078dc5ad085,d8699ab7,ML Hayden,Chennai Super Kings
648021807ad9cbc3fbb69328,2a72fd4f,Harmeet Singh,Deccan Chargers
648021802b1dc1569ebf6d64,c03f1114,KD Karthik,Kings XI Punjab
64802180a1e76e7c5a369cdd,3d7e087f,SK Trivedi,Rajasthan Royals
6480218226d4b79c4c4bc034,c03f1114,KD Karthik,Mumbai Indians
6480217968678a1f94025149,94d7f855,C de Grandhomme,Royal Challengers Bangalore
648021840b41dad4cd3b3e05,acee4cc4,Imran Tahir,Delhi Daredevils
6480217e4911d60d0933431a,881a9bdd,S Chanderpaul,Royal Challengers Bangalore
6480217ee9423f464e99984f,0aadc906,PR Shah,Mumbai Indians
6480217fbecdb30ec75feef6,fe11caa6,WP Saha,Kolkata Knight Riders
6480217d54d4a9d2d1b15683,bcce309e,WPUJC Vaas,Deccan Chargers
64802185899042e19f968be6,fe93fd9d,RA Jadeja,Gujarat Lions
64802184bc72ad584fcf672b,cc1e8c68,UT Yadav,Kolkata Knight Riders
64802183cb2ef161ada212dc,3c6ffae8,YK Pathan,Kolkata Knight Riders
64802185f9fac60dd6920e93,81049310,J Yadav,Delhi Daredevils
64802185407cd507ab4ccc1e,57ee1fde,YS Chahal,Royal Challengers Bangalore
6480217a62ee709c90875d01,752f7486,Ishan Kishan,Mumbai Indians
64802181d82f3ed9aeddc870,29d72eb2,AA Chavan,Rajasthan Royals
64802178df22fadf3b8bbc51,b17e2f24,KL Rahul,Kings XI Punjab
6480217e29379310802fb8d9,b2ae53f5,T Thushara,Chennai Super Kings
6480218311e346ecd0344f6f,de8d3876,M Rawat,Pune Warriors
64802185f2b6d2f07c5a76ff,1c2a64cd,A Ashish Reddy,Sunrisers Hyderabad
6480217cba863a56a9db3041,740742ef,RG Sharma,Mumbai Indians
6480217f2254102d8fb86d03,8ba8195d,V Sehwag,Delhi Daredevils
64802181aecf519f02b15762,2b6e6dec,AC Gilchrist,Kings XI Punjab
648021788efdc6b5cedb75c0,2ed569a0,RD Chahar,Mumbai Indians
648021777d3fb7911f41be98,b681e71e,GJ Maxwell,Kings XI Punjab
6480217acaa3cf189dfe1433,70d205c9,AT Rayudu,Chennai Super Kings
6480217a12ed79f22e8047df,d2a6c0e6,EJG Morgan,Kolkata Knight Riders
64802180a62e7bd3306db30b,c4487b84,AB de Villiers,Royal Challengers Bangalore
6480217d37f7fc36cb748352,3576e47e,S Badrinath,Chennai Super Kings
64802182656a2dcb4776ed78,508a1ea7,SE Marsh,Kings XI Punjab
64802182ad6a307b2c97686c,1e66c162,JD Unadkat,Royal Challengers Bangalore
64802182d68e7f6324c2b474,c03e2850,M Vohra,Kings XI Punjab
64802184ed67286cc9a4b230,b56dc5f7,BE Hendricks,Kings XI Punjab
64802180d94d58fbc6a2be11,5bdcdb72,TM Dilshan,Royal Challengers Bangalore
6480217b1a843db3d31783e5,abb83e27,JM Bairstow,Punjab Kings
6480217864b2b65b8927862f,752f7486,Ishan Kishan,Mumbai Indians
648021810b638cdf30862f8f,b57f8a9a,BJ Hodge,Rajasthan Royals
6480217ee32a0e9e0330a542,2498e163,JR Hopes,Kings XI Punjab
64802179a0da613621bc5f9d,99d63244,KM Jadhav,Chennai Super Kings
64802177604bbc23807c5280,99b75528,JC Buttler,Mumbai Indians
64802179fccd84e762ff3980,d027ba9f,KS Williamson,Sunrisers Hyderabad
64802179bbb3a7a682d4cbb9,21d4e29b,Navdeep Saini,Royal Challengers Bangalore
6480217a2ce368c52ba00709,740742ef,RG Sharma,Mumbai Indians
6480217a640dea6909ce372f,a4cc73aa,SV Samson,Rajasthan Royals
6480217bd5c7c23c629b6e4b,bb351c23,MM Ali,Chennai Super Kings
6480217c259939d9a5cb8a1c,c8f5f961,Anuj Rawat,Royal Challengers Bangalore
6480218321f9e5edb0fe653f,fa463154,AB Agarkar,Delhi Daredevils
64802180dfe5b37c3ba31310,aaa1b522,TL Suman,Deccan Chargers
64802184b555ba33b56c145f,91a4a398,Z Khan,Delhi Daredevils
6480217d46f657b3211c56ac,90de905a,K Gowtham,Lucknow Super Giants
6480217d6f949737eff6329c,46a9bea1,TU Deshpande,Chennai Super Kings
64802180ca89aa26cc438de3,fe763256,Y Venugopal Rao,Delhi Daredevils
64802180dd6323ec12840293,dddca1d6,SB Wagh,Pune Warriors
64802184f5ce2c04c5c9b759,29e95537,AM Rahane,Rajasthan Royals
648021795ab821c0626423ec,ded9240e,PJ Cummins,Kolkata Knight Riders
648021850f92d1721dbfb039,39f01cdb,KP Pietersen,Rising Pune Supergiants
6480217f776332af4cd59969,64a4c383,S Sriram,Royal Challengers Bangalore
648021841c5e34aecb63e472,c03c6200,DJG Sammy,Royal Challengers Bangalore
648021797c1fe6644d9904cc,752f7486,Ishan Kishan,Mumbai Indians
64802185a85945cbd410ed45,6b19d823,A Mishra,Delhi Daredevils
64802185c068d930b44bcb37,dc9dd038,Sachin Baby,Royal Challengers Bangalore
64802181945baea10fd7c38a,508a1ea7,SE Marsh,Kings XI Punjab
6480218030eb503a761e8418,fe93fd9d,RA Jadeja,Kochi Tuskers Kerala
6480218119e86a9875471124,87e562a9,DJ Bravo,Chennai Super Kings
6480217e42581a987e375856,c03f1114,KD Karthik,Delhi Daredevils
6480217abc4e6da79cffb47e,04a418e8,R Parag,Rajasthan Royals
6480217d7a9ed5def6f99d0c,fe93fd9d,RA Jadeja,Chennai Super Kings
6480217ee9423f464e99984f,a1f1829d,K Goel,Kings XI Punjab
6480217b4940cdb49d66e98f,b4f5c2d9,KL Nagarkoti,Delhi Capitals
64802180a541db9588b210d6,5fa06777,IK Pathan,Delhi Daredevils
6480217a179e59b3fdc9f51c,fb66ce1f,CH Morris,Rajasthan Royals
6480217a179e59b3fdc9f51c,c03e2850,M Vohra,Rajasthan Royals
64802181d37425d112f41822,9b4935c8,CJ Ferguson,Pune Warriors
6480218071ee98a8743ced77,dd09ff8e,B Lee,Kolkata Knight Riders
64802184680c42adb490421d,b56dc5f7,BE Hendricks,Kings XI Punjab
6480217eb40287fffd7019e1,98ae73b1,PP Chawla,Kings XI Punjab
64802181d82f3ed9aeddc870,29e95537,AM Rahane,Rajasthan Royals
6480217e7a7a75860a9c6799,b2b50355,L Balaji,Chennai Super Kings
64802178ccec346516852166,b8a55852,BB McCullum,Royal Challengers Bangalore
64802177f14c12b861767ac7,45eda7c8,CA Lynn,Kolkata Knight Riders
6480217895116728aff207c9,26e5cabf,MK Tiwary,Kings XI Punjab
6480217c67a701e72ef5361b,9418198b,P Simran Singh,Punjab Kings
6480217fbd68098babc0909d,c3d35165,JA Morkel,Chennai Super Kings
648021812c4d63b47befffa7,45c2196c,DE Bollinger,Chennai Super Kings
648021834ea4af16ca025f94,a4cc73aa,SV Samson,Rajasthan Royals
6480218517c35277fbd33e6a,4a8a2e3b,MS Dhoni,Chennai Super Kings
6480217a436b8305ef2270d4,e62dd25d,K Rabada,Delhi Capitals
6480218377056594fd23d010,4329fbb5,SR Watson,Rajasthan Royals
648021856e768867da596194,57ee1fde,YS Chahal,Royal Challengers Bangalore
6480217a7b318466fd549cd3,98ae73b1,PP Chawla,Chennai Super Kings
6480217a718879750cb4132f,2c25d4f5,D Padikkal,Royal Challengers Bangalore
6480218515bd6d36e36419b7,b5da6c24,PA Patel,Mumbai Indians
6480217b9e85b1ebfad704f7,6a26221c,AK Markram,Sunrisers Hyderabad
6480217c1401392409cb12d6,244048f6,Arshdeep Singh,Punjab Kings
648021802069a0700ca1e7cf,b2570b38,RV Gomez,Kochi Tuskers Kerala
6480218235321ae808a27fcf,9d430b40,SP Narine,Kolkata Knight Riders
6480217f3710000612f5f19f,fe93fd9d,RA Jadeja,Rajasthan Royals
648021809daeb047f56d9cbe,bd77eb62,A Symonds,Mumbai Indians
6480218522fbe76a0fd068fa,b681e71e,GJ Maxwell,Kings XI Punjab
6480217eee6ef5bee69241c4,b5da6c24,PA Patel,Chennai Super Kings
6480217acaa3cf189dfe1433,9d430b40,SP Narine,Kolkata Knight Riders
648021798c699d37bd8052a0,1dc12ab9,SK Raina,Chennai Super Kings
6480217bcc59998707365da9,765a4731,Mukesh Choudhary,Chennai Super Kings
64802176531914f9fc6e40d0,752f7486,Ishan Kishan,Gujarat Lions
648021817634e8e3511a81ff,dd09ff8e,B Lee,Kolkata Knight Riders
648021771fa0419a4429499e,4329fbb5,SR Watson,Royal Challengers Bangalore
64802182627510d8487c14b0,c404f58a,DP Nannes,Chennai Super Kings
64802178ebcc172119fcb99d,5574750c,JC Archer,Rajasthan Royals
64802182aa16848d11b52502,808f425a,JP Faulkner,Rajasthan Royals
648021812a135409f8424b23,b552a935,AC Thomas,Pune Warriors
648021840d5b3382a4af29ad,cc1e8c68,UT Yadav,Kolkata Knight Riders
6480217d5b88515ca89115af,e4cdf230,AS Roy,Kolkata Knight Riders
648021791a5e7e586db21b92,3241e3fd,N Pooran,Kings XI Punjab
64802183835052e480f73e1c,5afd4539,MS Bisla,Kolkata Knight Riders
6480217755e2f15daa2bedd5,93b4fc78,MK Pandey,Kolkata Knight Riders
6480217a8712135e2f0cb483,2e171977,AR Patel,Delhi Capitals
6480217722f2535f98cc8f3f,ba607b88,V Kohli,Royal Challengers Bangalore
6480217795bd06ebe3bc77c3,fb2d1dda,N Rana,Mumbai Indians
648021819fe434cda3f21e27,29e95537,AM Rahane,Rajasthan Royals
6480218229ef867dfb5bbeb6,3d8feaf8,MR Marsh,Pune Warriors
6480217f63e9fd5a93963deb,aaa1b522,TL Suman,Deccan Chargers
64802177796ba37d1ab04319,495d42a5,R Ashwin,Kings XI Punjab
64802184ddb428a74ff09a56,cc1e8c68,UT Yadav,Kolkata Knight Riders
6480217dbb8cb16e16f33982,5fa06777,IK Pathan,Kings XI Punjab
648021855f0230f760d18ca6,495d42a5,R Ashwin,Rising Pune Supergiants
6480217ae0c266efd8729ea8,f752db61,JL Pattinson,Mumbai Indians
6480217bd5c7c23c629b6e4b,45a43fe2,RD Gaikwad,Chennai Super Kings
64802183a4f7748eff4fd611,70d205c9,AT Rayudu,Mumbai Indians
6480217cb7d6c4dfbb790a1f,5f547c8b,Rashid Khan,Gujarat Titans
6480217d6e2c828a175d58f9,5fa06777,IK Pathan,Kings XI Punjab
648021780499dfcf8caee755,d9273ee7,MP Stoinis,Kings XI Punjab
64802181672a9f388de0aabf,db584dad,CH Gayle,Royal Challengers Bangalore
648021855a56c756ce4b6c60,00ea847a,MA Agarwal,Delhi Daredevils
648021772289d2ecd6028a58,30a45b23,SPD Smith,Rising Pune Supergiant
6480217a074d82e0f003f8df,87e562a9,DJ Bravo,Chennai Super Kings
6480217895116728aff207c9,f834dcfc,L Ngidi,Chennai Super Kings
648021808e495334d93a5c95,662c47a6,Y Nagar,Delhi Daredevils
6480217dc0ebb5e9092045f7,c03f1114,KD Karthik,Delhi Daredevils
6480217dd0040d019387d171,872b03f7,A Badoni,Lucknow Super Giants
64802182fd062ea841614829,b61a3e1a,LRPL Taylor,Pune Warriors
6480217928015d4ecbae0a62,b4f5c2d9,KL Nagarkoti,Kolkata Knight Riders
6480217a6eba0ab4862390b5,b17e2f24,KL Rahul,Kings XI Punjab
6480217f3710000612f5f19f,b720a5d6,DB Ravi Teja,Deccan Chargers
6480217f7a5780acdda95b04,86dc8f2e,JH Kallis,Royal Challengers Bangalore
648021765f30697413b4f5f8,14f96089,A Zampa,Rising Pune Supergiant
6480217dada7f889fa62e52a,bb18be76,SK Warne,Rajasthan Royals
64802181eabcaca74cc756ce,d18f9182,DPMD Jayawardene,Delhi Daredevils
6480217da934269e76829792,73ad96ed,DJ Hooda,Lucknow Super Giants
648021820cb4a140862a5f33,bb345e0b,G Gambhir,Kolkata Knight Riders
648021812dfec02ffef458f4,87e562a9,DJ Bravo,Chennai Super Kings
64802181219ed870923fdcd4,30a45b23,SPD Smith,Pune Warriors
64802182656a2dcb4776ed78,9a158001,Azhar Mahmood,Kings XI Punjab
64802185407cd507ab4ccc1e,85ec8e33,SS Iyer,Delhi Daredevils
6480217fd641052544ddbeed,6b71e6cf,KC Sangakkara,Kings XI Punjab
648021802d0a5c5a28766917,95a2ea61,S Anirudha,Chennai Super Kings
64802178acd1c5c979561a00,db584dad,CH Gayle,Kings XI Punjab
648021851b1ed1be85f55b87,271f83cd,SA Yadav,Kolkata Knight Riders
6480218091d28e53571207c3,b8a55852,BB McCullum,Kochi Tuskers Kerala
6480217bc7a7d744d8ce1535,752f7486,Ishan Kishan,Mumbai Indians
64802177c938f43b5b4476f4,f19ccfad,Washington Sundar,Rising Pune Supergiant
6480217d87ebda99c540f9f6,93b4fc78,MK Pandey,Delhi Capitals
648021772e5899a1a4d33340,87e562a9,DJ Bravo,Chennai Super Kings
648021798cbd5d0af589a9b8,a818c1be,TA Boult,Mumbai Indians
64802179b27c9be2931d5678,b17e2f24,KL Rahul,Kings XI Punjab
6480217db77c10d7bab2e442,04a418e8,R Parag,Rajasthan Royals
6480217d5f56b49272acf7c7,eaa76d3c,C Green,Mumbai Indians
64802181533690f280b1f425,3a60e0b5,WD Parnell,Pune Warriors
6480218492ffd9aa32dc83e8,ba607b88,V Kohli,Royal Challengers Bangalore
648021802069a0700ca1e7cf,99d63244,KM Jadhav,Kochi Tuskers Kerala
6480218138b08f764be9b3ef,3ae3f034,AUK Pathan,Royal Challengers Bangalore
6480217d805fc0f7190c2e59,96fd40ae,A Nehra,Mumbai Indians
648021846a1749d81d0a4b35,a757b0d8,KA Pollard,Mumbai Indians
6480217961314b1893ced4c1,73ad96ed,DJ Hooda,Kings XI Punjab
648021796142134ef225e5b0,dbe50b21,HH Pandya,Mumbai Indians
64802178d6c118997546e971,e62dd25d,K Rabada,Delhi Capitals
6480217bb30ef1f254a9dc51,f9e6e7ef,Shahbaz Ahmed,Royal Challengers Bangalore
6480217aaa66404df524b792,04a418e8,R Parag,Rajasthan Royals
6480217848d4582dda1eaf31,94d7f855,C de Grandhomme,Royal Challengers Bangalore
6480217788d3bc1e3894dc62,808f425a,JP Faulkner,Gujarat Lions
6480217aa3c5c7b62e562b21,ac5ae4af,I Udana,Royal Challengers Bangalore
64802185da8764c6206ac701,32198ae0,MC Henriques,Sunrisers Hyderabad
6480217c3c3e68ab114286f7,a818c1be,TA Boult,Rajasthan Royals
64802181edd1625e856c9f61,d2340a43,Anand Rajan,Deccan Chargers
64802185fa12c0d12e85bd1e,0a8fce53,Mustafizur Rahman,Sunrisers Hyderabad
64802177c6566c2a97be764e,77255a9e,RA Tripathi,Rajasthan Royals
6480217c492eccbfd275cb66,85b3fab2,T Stubbs,Mumbai Indians
6480217d3528d72149179661,a4cc73aa,SV Samson,Rajasthan Royals
6480217e8e97558dac216259,21ac077a,RR Bose,Kings XI Punjab
6480217e4dcab252301265e8,a2870fb7,NK Patel,Rajasthan Royals
6480217fd43b9990cb6f35ee,1dc12ab9,SK Raina,Chennai Super Kings
64802183ad16cc8afeb19c38,1dc12ab9,SK Raina,Chennai Super Kings
648021855a56c756ce4b6c60,bbd41817,AD Russell,Kolkata Knight Riders
64802184f3ae43580a0dc1da,1c914163,Yuvraj Singh,Delhi Daredevils
6480217dbd1a07acd6b6f06a,0a476045,S Dhawan,Punjab Kings
6480217693aa7314a6acff63,edb3d4f8,KC Cariappa,Kings XI Punjab
6480217e29379310802fb8d9,91a4a398,Z Khan,Mumbai Indians
6480218090836f3fc9afe5d8,bb345e0b,G Gambhir,Kolkata Knight Riders
648021848dfb753b743a9ce2,32198ae0,MC Henriques,Sunrisers Hyderabad
6480217968678a1f94025149,a2f46292,KK Ahmed,Sunrisers Hyderabad
648021820cb4a140862a5f33,b2b50355,L Balaji,Kolkata Knight Riders
648021852e0222571617e71c,dbe50b21,HH Pandya,Mumbai Indians
6480218416c8854c7b830bec,30a45b23,SPD Smith,Rajasthan Royals
6480217b566ea7dd7703f88b,99b75528,JC Buttler,Rajasthan Royals
6480217e4911d60d0933431a,fe11caa6,WP Saha,Kolkata Knight Riders
648021826ff9afc2f2c9ebd1,c4487b84,AB de Villiers,Royal Challengers Bangalore
64802177ffa877cc8b4c5ece,0ebfb1ad,E Lewis,Mumbai Indians
64802185f9fac60dd6920e93,372455c4,Q de Kock,Delhi Daredevils
6480217d9e1170afc84d3b7a,d67d5f00,DA Miller,Gujarat Titans
6480217c5c13d165dd7b2994,a9fd84fb,M Markande,Sunrisers Hyderabad
64802181aed816051a0b51a3,b63ab531,LA Pomersbach,Royal Challengers Bangalore
6480218244247aec200da651,9fc0ef64,PJ Sangwan,Kolkata Knight Riders
64802180fb34a11db8a44b14,91a4a398,Z Khan,Mumbai Indians
64802183f4446ebbeba8e240,0a476045,S Dhawan,Sunrisers Hyderabad
6480217cbfda2e1797c1621c,0a67aec0,Akash Deep,Royal Challengers Bangalore
6480217b5ecc9d806323dff4,2ed569a0,RD Chahar,Punjab Kings
6480217c8e2a88b18632f8c2,5b8c830e,KH Pandya,Lucknow Super Giants
6480217d87ebda99c540f9f6,0a476045,S Dhawan,Punjab Kings
6480217abc4e6da79cffb47e,eef2536f,Avesh Khan,Delhi Capitals
64802182627510d8487c14b0,1c17e270,RV Uthappa,Pune Warriors
64802182f817d8b4867c5625,3576e47e,S Badrinath,Chennai Super Kings
64802183cb2ef161ada212dc,c3d35165,JA Morkel,Royal Challengers Bangalore
6480218311e346ecd0344f6f,bb345e0b,G Gambhir,Kolkata Knight Riders
6480217a99e00350a987f0d0,244048f6,Arshdeep Singh,Punjab Kings
64802183fba08c82742a266e,30a45b23,SPD Smith,Rajasthan Royals
64802180d8c81713d7c1629b,57efa3be,SB Styris,Chennai Super Kings
6480217848d4582dda1eaf31,bb351c23,MM Ali,Royal Challengers Bangalore
64802184cb49deb90e8f7a45,6aed7e79,PV Tambe,Rajasthan Royals
6480217a9b6fa53180970a07,fb2d1dda,N Rana,Kolkata Knight Riders
64802184f3ae43580a0dc1da,acee4cc4,Imran Tahir,Delhi Daredevils
648021798c699d37bd8052a0,4329fbb5,SR Watson,Chennai Super Kings
648021782d2fe24e9f7608a1,acee4cc4,Imran Tahir,Chennai Super Kings
6480218506a87902869a017e,8b5b6769,Harbhajan Singh,Mumbai Indians
648021780499dfcf8caee755,5b8c830e,KH Pandya,Mumbai Indians
6480217bb30ef1f254a9dc51,0a67aec0,Akash Deep,Royal Challengers Bangalore
6480217aeae4585b194b5ad1,8cf9814c,Mohammed Shami,Kings XI Punjab
6480217dac6584e397d3c05b,3eac9d95,JDP Oram,Chennai Super Kings
6480217fe4a5a3a9dc93481c,2815fe50,AA Jhunjhunwala,Rajasthan Royals
64802180dfe5b37c3ba31310,6afb26d6,MD Mishra,Deccan Chargers
648021822e3f398d8dcc0dc4,bd17b45f,STR Binny,Rajasthan Royals
64802182f817d8b4867c5625,94253925,GH Vihari,Sunrisers Hyderabad
648021833b3c841098d67067,93b4fc78,MK Pandey,Kolkata Knight Riders
64802177c2d7b88a21bf5481,372455c4,Q de Kock,Royal Challengers Bangalore
64802179e6d8b246a396a60d,a757b0d8,KA Pollard,Mumbai Indians
6480217693aa7314a6acff63,d67d5f00,DA Miller,Kings XI Punjab
648021797c1fe6644d9904cc,dbe50b21,HH Pandya,Mumbai Indians
6480218254f115d7343384f7,b63ab531,LA Pomersbach,Kings XI Punjab
64802183fc2e89c02b347aca,c03f1114,KD Karthik,Delhi Daredevils
6480217b811fc5c8bf26983f,e62dd25d,K Rabada,Delhi Capitals
64802183fc2e89c02b347aca,00ea847a,MA Agarwal,Delhi Daredevils
648021840631e020aa712e87,0a476045,S Dhawan,Sunrisers Hyderabad
648021844ef810979a80f0bc,db584dad,CH Gayle,Royal Challengers Bangalore
64802180dfe5b37c3ba31310,6b71e6cf,KC Sangakkara,Kings XI Punjab
64802181fc8c8b4d28095503,c03f1114,KD Karthik,Mumbai Indians
6480217e595d50c620bf9eb9,ba607b88,V Kohli,Royal Challengers Bangalore
648021812c4d63b47befffa7,3576e47e,S Badrinath,Chennai Super Kings
6480217b348ec9062ac3eefe,919a3be2,RR Pant,Delhi Capitals
648021821c9ea785ea005d7f,0c94f480,UBT Chand,Delhi Daredevils
648021794789269ec4fb67e2,372455c4,Q de Kock,Mumbai Indians
6480217d805fc0f7190c2e59,af7dadf7,B Akhil,Royal Challengers Bangalore
6480217e9466e2d9016174e4,96fd40ae,A Nehra,Delhi Daredevils
64802185e9438d66ba23ecc8,919a3be2,RR Pant,Delhi Daredevils
6480217f87a7d3a4d2097a29,c4487b84,AB de Villiers,Delhi Daredevils
6480217f87a7d3a4d2097a29,c03f1114,KD Karthik,Delhi Daredevils
648021774d73f963233384a8,9d430b40,SP Narine,Kolkata Knight Riders
64802176b2a1ae072494e35d,fb2d1dda,N Rana,Mumbai Indians
6480217fe7a1aea0e0fb8b74,72861603,GC Smith,Rajasthan Royals
6480217ae0c266efd8729ea8,f29185a1,Abhishek Sharma,Sunrisers Hyderabad
64802180988d59b2f1ff7d46,d18f9182,DPMD Jayawardene,Kings XI Punjab
6480217701c13ccd3faec3f7,89f64c19,LMP Simmons,Mumbai Indians
6480217b40f4f5328e9852af,a4e37e47,S Dube,Chennai Super Kings
6480217f0b7c7fc3808b1f64,b720a5d6,DB Ravi Teja,Deccan Chargers
6480217a0b95bf649391e34a,b4b99816,Shubman Gill,Kolkata Knight Riders
